org:resource_acc,Activity_acc,org:role_acc,case:Project_acc,case:Task_acc,case:OrganizationalEntity_acc,case:Activity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.9804338216781616,0.965333878993988,0.962356448173523,0.9151424765586853,0.7539345026016235,0.9074861407279968,1.0,0.03998298570513725,0.08230945400216362,0.10570060800422322,12.059792429378087,0.08228764683008194,0.10597803443670273
0.7960442304611206,0.9468311071395874,0.9659719467163086,0.8925988674163818,0.7526584267616272,0.9206720590591431,1.0,0.03998298570513725,0.1516363268548792,0.09228997406634418,12.295309908180075,0.15134578943252563,0.09257569909095764
0.9804338216781616,0.9464057683944702,0.9659719467163086,0.8743088245391846,0.7526584267616272,0.9147171378135681,1.0,0.03998298570513725,0.19618523120880127,0.20679020068862222,12.430730401453646,0.19549918174743652,0.2072041630744934
0.9804338216781616,0.9308804869651794,0.9657592177391052,0.8947256207466125,0.7539345026016235,0.9074861407279968,1.0,0.03998298570513725,0.21035089682448993,0.13136095824566754,12.407434317452664,0.2103002965450287,0.13149330019950867
0.9804338216781616,0.9487451910972595,0.9666099548339844,0.8906847834587097,0.7526584267616272,0.9259889125823975,1.0,0.03998298570513725,0.09630812230435284,0.11579799313436855,12.022012460341847,0.09607144445180893,0.11601294577121735
0.9804338216781616,0.9502339363098145,0.966822624206543,0.883028507232666,0.7526584267616272,0.9164185523986816,1.0,0.03998298570513725,0.07235576076941057,0.04573977230624719,11.97116559591483,0.07249271869659424,0.04576299712061882
0.9804338216781616,0.9202467203140259,0.9708634614944458,0.8649510741233826,0.7526584267616272,0.9166312217712402,1.0,0.03998298570513725,0.2680233120918274,0.05745163085785779,12.207682739816267,0.26816269755363464,0.05755554139614105
0.9804338216781616,0.950446605682373,0.9625691175460815,0.8774989247322083,0.7526584267616272,0.9225861430168152,1.0,0.03998298570513725,0.04831854050809687,0.08776359531012448,12.015927532899447,0.04805445298552513,0.08798705041408539
0.9804338216781616,0.9649085402488708,0.9715014696121216,0.8977031111717224,0.7526584267616272,0.8991917967796326,1.0,0.03998298570513725,0.03259439647875049,0.07359319214116443,12.048521797215058,0.03227568790316582,0.07393543422222137
0.9804338216781616,0.9634197950363159,0.9695873856544495,0.9106763005256653,0.7526584267616272,0.9206720590591431,1.0,0.03998298570513725,0.051437344063412056,0.04951325058937073,11.94679090863263,0.05102492868900299,0.04972977936267853
