,mean,std
Activity_acc,0.6582245647907257,0.00820598494144775
time:timestamp_mae,0.018682217644527554,0.0027910228567251784
AVG_total_loss,0.9528877914417535,0.012154477852631391
MAE_time:timestamp,0.015370716154575349,0.0023706776220619816
