,mean,std
Activity_acc,0.7096069931983948,0.023918010738058815
time:timestamp_mae,0.01482744892127812,0.002250941024621794
AVG_total_loss,0.8159303673077375,0.01066489654955841
MAE_time:timestamp,0.013918863236904144,0.00228678305400546
