Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.6657963395118713,0.014621136710047722,0.9540431778877974,0.011637497693300247
0.6631854176521301,0.020468021742999554,0.9415796352550387,0.01683802157640457
0.6657963395118713,0.021413560025393963,0.9503450049087405,0.017194563522934914
0.6605744361877441,0.019409440457820892,0.9610997661948204,0.01634453982114792
0.6631854176521301,0.021087704226374626,0.9435835462063551,0.017480798065662384
0.6396867036819458,0.019408924039453268,0.9489555186592042,0.015725890174508095
0.652741551399231,0.016552704386413097,0.9525489090010524,0.013685583136975765
0.6553524732589722,0.017524523194879293,0.9362625605426729,0.014506621286273003
0.652741551399231,0.022022915072739124,0.9787864210084081,0.01845976524055004
0.6631854176521301,0.014313246589154005,0.9616733747534454,0.01183388102799654
