org:resource_acc,Activity_acc,org:role_acc,case:Project_acc,case:Task_acc,case:OrganizationalEntity_acc,case:Activity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.9916778802871704,0.9135606288909912,0.9631495475769043,0.8287248611450195,0.7598052024841309,0.8441176414489746,0.9695072770118713,0.03448275849223137,0.009529068261723627,0.27405209974809125,13.039065406615423,0.009269017726182938,0.27335160970687866
0.9873825907707214,0.9376156330108643,0.9695122241973877,0.8182550668716431,0.7595347166061401,0.8609625697135925,0.961884081363678,0.038687970489263535,0.006240928841924126,0.2576437998901714,12.736312718511643,0.006097413599491119,0.25691157579421997
0.9930201768875122,0.9122388958930969,0.9716331362724304,0.8383892774581909,0.7573708295822144,0.8417112231254578,0.9823033213615417,0.038687970489263535,0.007613019467416135,0.3420351662419059,12.596650171305306,0.007510690484195948,0.34202420711517334
0.9841610789299011,0.9127675890922546,0.9565218091011047,0.8198657631874084,0.7584527730941772,0.8665775656700134,0.9806697964668274,0.038687970489263535,0.007350378204137087,0.29260154881260614,12.492668489459902,0.007249068468809128,0.292812705039978
0.9951677918434143,0.9196404814720154,0.9618239998817444,0.7664429545402527,0.758723258972168,0.7668449282646179,0.9714130759239197,0.03784693032503128,0.007849738425151869,0.31905094195495953,13.373418882658536,0.007685786113142967,0.3184809982776642
0.9924832582473755,0.9233412146568298,0.9726935625076294,0.7903355956077576,0.7608871459960938,0.8104278445243835,0.9765859246253967,0.03756657987833023,0.007061770820820873,0.26954578946937213,12.961242115929384,0.006947004236280918,0.2688935399055481
0.9887248277664185,0.929421067237854,0.9679215550422668,0.8214765191078186,0.7538544535636902,0.8334224820137024,0.9735910892486572,0.038687970489263535,0.01039461334320632,0.27320382676341315,13.000039143995805,0.010425725020468235,0.2727839946746826
0.9938254952430725,0.9159396886825562,0.9679215550422668,0.8002684712409973,0.7589937448501587,0.812566876411438,0.9692350029945374,0.03784693032503128,0.007199459370564331,0.2924471389163624,12.97943912107836,0.007011044770479202,0.2916245758533478
0.9932886362075806,0.9172613620758057,0.9732238054275513,0.8405369520187378,0.7589937448501587,0.8633689880371094,0.9471821784973145,0.038687970489263535,0.007682944012975151,0.24408415772698142,12.555503060152246,0.00742650032043457,0.24434296786785126
0.9935570359230042,0.9127675890922546,0.9700424671173096,0.7948993444442749,0.7584527730941772,0.8299465179443359,0.9697794914245605,0.038687970489263535,0.006764877799221061,0.3877382549372586,13.13495007906617,0.006593592930585146,0.38703933358192444
