org:resource_acc,Activity_acc,org:role_acc,case:Project_acc,case:Task_acc,case:OrganizationalEntity_acc,case:Activity_acc,case:RfpNumber_acc,time:timestamp_mae,case:RequestedAmount_mae,AVG_total_loss,MAE_time:timestamp,MAE_case:RequestedAmount
0.9993954300880432,0.9637243151664734,0.9924426078796387,0.9319831132888794,0.7551390528678894,0.9489117860794067,1.0,0.03174123540520668,0.009411917195062746,0.06112187321890484,11.800626447985202,0.009161784313619137,0.0611051507294178
0.9993954300880432,0.9866989254951477,0.9927449226379395,0.9365175366401672,0.7533252835273743,0.9489117860794067,1.0,0.03174123540520668,0.006262020800601353,0.08987421610138634,11.35674003323286,0.006123069208115339,0.08969634026288986
0.9993954300880432,0.9325876832008362,0.9543530941009521,0.9404474496841431,0.75,0.9588875770568848,1.0,0.03174123540520668,0.006050537763671441,0.07345802269198677,11.2149092742316,0.005949856713414192,0.07348380982875824
0.9993954300880432,0.9791415333747864,0.9897218942642212,0.9334945678710938,0.75,0.9467957019805908,1.0,0.03174123540520668,0.006316196723756465,0.060769142413681206,11.080634348888204,0.006200939416885376,0.06098032370209694
0.9993954300880432,0.9570738077163696,0.9909310936927795,0.9201934933662415,0.75,0.94649338722229,1.0,0.03174123540520668,0.007235275920141827,0.05142285607077859,11.649011847785335,0.0070282225497066975,0.05132204294204712
0.9993954300880432,0.9791415333747864,0.9815598726272583,0.932889997959137,0.7542321681976318,0.927146315574646,1.0,0.03174123540520668,0.00668609764596278,0.0320378802716732,11.494762156629639,0.006597904488444328,0.032037705183029175
0.9993954300880432,0.978234589099884,0.9924426078796387,0.9301693439483643,0.7524183988571167,0.9419589042663574,1.0,0.03174123540520668,0.007745974697172642,0.10374555398117412,11.658544602470515,0.007727290038019419,0.10376083850860596
0.9993954300880432,0.9631197452545166,0.990024209022522,0.9383313655853271,0.7512091994285583,0.9105199575424194,1.0,0.03174123540520668,0.007462519094009291,0.056019772521474144,11.549835752177222,0.00727638928219676,0.055731769651174545
0.9993954300880432,0.9637243151664734,0.9918379783630371,0.9401451349258423,0.755743682384491,0.9498186707496643,1.0,0.03174123540520668,0.00858039887283336,0.04152404991063205,11.211765069742052,0.008338134735822678,0.041573941707611084
0.9993954300880432,0.9591898918151855,0.9897218942642212,0.9286578297615051,0.75,0.9431681036949158,1.0,0.03174123540520668,0.006847506346689029,0.05946036699143323,11.554417139474852,0.006714316084980965,0.05900857225060463
