,mean,std
Activity_acc,0.7906433165073394,0.005489698481592013
time:timestamp_mae,0.062407671567052604,0.021387589477750803
AVG_total_loss,0.41056015556678177,0.0241897167094298
MAE_time:timestamp,0.06241100486367941,0.02137827452232451
