Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.7819549441337585,0.08820584788918495,0.4495437778532505,0.08825387805700302
0.7900306582450867,0.06860550865530968,0.4117770083248615,0.06864230334758759
0.7861320376396179,0.08193460665643215,0.43368962220847607,0.08172862976789474
0.7866889834403992,0.06252934783697128,0.41112256795167923,0.06257878988981247
0.7861320376396179,0.05643825884908438,0.4093458941206336,0.056541167199611664
0.7961571216583252,0.022932893596589565,0.3674886142835021,0.022924328222870827
0.7933723330497742,0.08608947694301605,0.4280651658773422,0.08614301681518555
0.791979968547821,0.06650097854435444,0.4139490816742182,0.06649912893772125
0.7939293384552002,0.03352574352174997,0.3799392217770219,0.03354548662900925
0.800055742263794,0.05731405317783356,0.4006806015968323,0.05725331977009773
