,mean,std
Activity_acc,0.7570354163646698,0.03242355437910873
time:timestamp_mae,0.04277128423564136,0.011050780980378878
AVG_total_loss,0.45430775205604734,0.02242236452059754
MAE_time:timestamp,0.04288854226469994,0.011064632162949313
