Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.7210884094238281,0.051416585221886635,0.4799260515719652,0.05160200968384743
0.792337954044342,0.0291645135730505,0.42458133213222027,0.02928830310702324
0.7429287433624268,0.05301533918827772,0.46417448949068785,0.05309741571545601
0.758682370185852,0.046457854099571705,0.47110474575310946,0.04662613943219185
0.7329036593437195,0.053220879286527634,0.4663754664361477,0.053517188876867294
0.7955603003501892,0.026747703086584806,0.42914675874635577,0.026928162202239037
0.7404224872589111,0.026926515623927116,0.4509096276015043,0.027075892314314842
0.815610408782959,0.04788619466125965,0.4269821960479021,0.04797914996743202
0.7379161715507507,0.051468237303197384,0.48546221759170294,0.051612358540296555
0.7329036593437195,0.04140902031213045,0.4444146351888776,0.041158802807331085
