,mean,std
Activity_acc,0.649822473526001,0.00417987150218311
time:timestamp_mae,0.69033113270998,0.039175636236757114
AVG_total_loss,1.5650715664029122,0.05925848885236313
MAE_time:timestamp,0.6523715615272522,0.04224708997565895
