Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.624025821685791,0.012243283324335752,1.0917019058803195,0.012261442840099335
0.6015586853027344,0.019420388154685497,1.0986922223022895,0.019441355019807816
0.599793016910553,0.008325410394096061,1.1072885549725278,0.008302762173116207
0.6284705400466919,0.005626628444971223,1.074946573077652,0.005642754025757313
0.6126400232315063,0.026062712563495887,1.0882400004683357,0.026087788864970207
0.6055163145065308,0.004453177490320645,1.0695870110618049,0.004454911220818758
0.6178762912750244,0.019322556541546396,1.082708510570228,0.01929619163274765
0.6183024644851685,0.00883523781636828,1.0833689732673137,0.008813797496259212
0.6433877348899841,0.013035909027645462,1.0712920081262525,0.013014012016355991
0.6189113855361938,0.004682530318141768,1.070075843299396,0.004668074660003185
