,mean,std
Activity_acc,0.5852803289890289,0.017595730986236326
time:timestamp_mae,0.01841823093617629,0.012756336173637967
AVG_total_loss,1.2942040538672654,0.02161197437208742
MAE_time:timestamp,0.018456015456467866,0.012752328327496553
