,mean,std
Activity_acc,0.6170482277870178,0.013202446507749913
time:timestamp_mae,0.012200783407560697,0.007316716930750022
AVG_total_loss,1.083790160302612,0.01283318158440474
MAE_time:timestamp,0.012198308994993568,0.007323469156129322
