Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.7172837257385254,0.015876730217745428,0.9689747136282293,0.01593848131597042
0.7029703259468079,0.020469697412887688,0.9717964080260381,0.020519614219665527
0.717391312122345,0.011189538519829512,0.9571005758143177,0.011237909086048603
0.7185213565826416,0.0068906090761485855,0.9543660957562295,0.006949706934392452
0.6944145560264587,0.027757956450314897,0.9876808881465542,0.02780928462743759
0.7064141631126404,0.0070632175346346275,0.9638482187874615,0.007111492566764355
0.7157770395278931,0.021937997766623373,0.9610502751740185,0.02197960391640663
0.7160999178886414,0.011869446521526888,0.9618017550949988,0.011918684467673302
0.6477077007293701,0.014964212589946232,0.9902602017268931,0.015011962503194809
0.7153465747833252,0.006754508958884368,0.9556066276517844,0.006807397585362196
