,mean,std
Activity_acc,0.7051926672458648,0.021689407022943974
time:timestamp_mae,0.014477391504854161,0.007148585230260828
AVG_total_loss,0.9672485759806525,0.012713951270217246
MAE_time:timestamp,0.014528413722291588,0.007147012386573744
