,mean,std
Activity_acc,0.7885098457336426,0.011621534790557421
time:timestamp_mae,0.14118098076432944,0.010281293672104777
AVG_total_loss,0.6694434439763427,0.036650930251902664
MAE_time:timestamp,0.14680488556623458,0.010658015897103724
