Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.80078125,0.22920329123735428,0.7091348767280579,0.22504615783691406
0.7897727489471436,0.24378762021660805,0.7422097809612751,0.242147758603096
0.7879971861839294,0.21528208255767822,0.7092477828264236,0.213542640209198
0.7922585606575012,0.23247908428311348,0.744921337813139,0.2265733927488327
0.7766335606575012,0.24437211453914642,0.7551551684737206,0.24156121909618378
0.7933238744735718,0.2325109727680683,0.7256480939686298,0.2316538542509079
0.7755681872367859,0.22851361706852913,0.757600624114275,0.22393430769443512
0.7993608117103577,0.2090289331972599,0.6788574494421482,0.21146215498447418
0.7904829978942871,0.21822893247008324,0.726094800978899,0.22037220001220703
0.7947443127632141,0.2346304915845394,0.7490756921470165,0.23246720433235168
