Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.9534550309181213,0.029570611659437418,0.18277245620265603,0.02942625992000103
0.9094163775444031,0.036161682568490505,0.23669619392603636,0.036207083612680435
0.93268883228302,0.018660767003893852,0.19814818911254406,0.018602760508656502
0.9480844736099243,0.03325571957975626,0.20130531955510378,0.03335602208971977
0.9355531334877014,0.02612714981660247,0.21627053013071418,0.026050373911857605
0.9069101214408875,0.025662784930318594,0.20682442700490355,0.025742877274751663
0.955961287021637,0.03810474183410406,0.229461002163589,0.037913352251052856
0.9455782175064087,0.022340883500874043,0.1795210437849164,0.02258114144206047
0.9455782175064087,0.054054971784353256,0.20801908895373344,0.05431477352976799
0.9516648650169373,0.027114384341984987,0.19673255505040288,0.027506662532687187
