,mean,std
Activity_acc,0.7900923490524292,0.008390919157949638
time:timestamp_mae,0.22880371399223803,0.011614369870641742
AVG_total_loss,0.7297945607453584,0.025045558562890258
MAE_time:timestamp,0.22687608897686004,0.010396204920010971
