,mean,std
Activity_acc,0.9541353046894073,0.0009465256310959813
time:timestamp_mae,0.02973730005323887,0.005614697906817083
AVG_total_loss,0.1348146628588438,0.013678289123717696
MAE_time:timestamp,0.029760735109448433,0.005609603406624287
