,mean,std
Activity_acc,0.8190970897674561,0.007307314906908685
time:timestamp_mae,0.011965213081260261,0.0002238550014274145
AVG_total_loss,0.622264784018166,0.013086053559673051
MAE_time:timestamp,0.01216804413124919,0.00021708482949302934
