,mean,std
Activity_acc,0.6020609319210053,0.005536158310173989
time:timestamp_mae,0.019172088910923583,0.00016715777603329825
AVG_total_loss,1.1330208292439283,0.011109347758193078
MAE_time:timestamp,0.01955036651343107,0.00016420816627955436
