Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.5989237427711487,0.019192061411510957,1.1358906417643946,0.01956835389137268
0.5911953449249268,0.01941864592586889,1.1478220429087647,0.019803721457719803
0.5977787971496582,0.019137728928686364,1.1488458794284317,0.019512830302119255
0.6115754842758179,0.01904398895873639,1.11782932660763,0.019425468519330025
0.6041333079338074,0.01910054570946254,1.134118617022116,0.01947733759880066
0.6006411910057068,0.01951335195304924,1.1409514630826092,0.019875140860676765
0.6042478084564209,0.01907525856758615,1.1258659627300833,0.0194571390748024
0.6072246432304382,0.019048082194977292,1.1164589100701146,0.01942710019648075
0.6017289161682129,0.019009979374363627,1.1294655990357951,0.019388649612665176
0.6031600832939148,0.019181246084994392,1.1329598497893465,0.01956792362034321
