Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.8074150085449219,0.011922577193840161,0.6306420145985229,0.01212812215089798
0.8135493397712708,0.012070170622073897,0.6438711013730714,0.01228199154138565
0.8201678991317749,0.011993781737002888,0.6406772609456981,0.012190035544335842
0.8222664594650269,0.01181969003702857,0.6145362159555876,0.012027046643197536
0.8274860382080078,0.01189002106701465,0.6135846433891473,0.012092445977032185
0.8164550065994263,0.012553863460198045,0.6285662916121318,0.012734555639326572
0.8293155431747437,0.011818003620168096,0.61056363438011,0.012025250121951103
0.8252260088920593,0.0118336346502857,0.6085917548043653,0.012036152184009552
0.8190917372703552,0.011808789708945704,0.6093605370812216,0.012011385522782803
0.8099978566169739,0.011941598716044896,0.6222543860418036,0.01215345598757267
