Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.79786217212677,0.034851012928854855,0.888704417450797,0.034429438412189484
0.7809189558029175,0.033851416692847296,0.9169405276576678,0.033209387212991714
0.7755584120750427,0.027274073323323614,0.9377950498213371,0.027266915887594223
0.760114848613739,0.04848678516490119,0.9751574414826575,0.0481540821492672
0.7973835468292236,0.025058729928873834,0.8946740491581815,0.0247514508664608
0.79786217212677,0.023348260759597735,0.8713405503935757,0.02313489280641079
0.7947989702224731,0.03707118873440084,0.8593505540241798,0.03653576970100403
0.8033503293991089,0.013425989253889947,0.833677692516219,0.013368725776672363
0.8004148006439209,0.05339213176852181,0.9242482295348531,0.05337384715676308
0.76927250623703,0.031331623593966164,0.9936018210081827,0.03111981227993965
