,mean,std
Activity_acc,0.7877536714076996,0.015096688094215445
time:timestamp_mae,0.03280912121491773,0.011789696048274885
AVG_total_loss,0.9095490333047651,0.05036519009191999
MAE_time:timestamp,0.032534432224929334,0.011758260994170456
