Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.5871849060058594,0.2069522710073562,1.6453011546816145,0.20602399110794067
0.5911344885826111,0.21249350479670934,1.6663271529333932,0.21128980815410614
0.5760924220085144,0.12818904788721175,1.6203991238559996,0.12731991708278656
0.5642017126083374,0.17178794741630554,1.6602261506375813,0.17067046463489532
0.5804622173309326,0.16695746779441833,1.614418442760195,0.16591843962669373
0.5849159955978394,0.15963249121393477,1.5930886964003246,0.15862888097763062
0.597352921962738,0.19983034403551192,1.6078965543281465,0.1987532377243042
0.5977311134338379,0.11339569730418068,1.5221315459126519,0.11241094768047333
0.5899580121040344,0.1349882334470749,1.590511945741517,0.1339670568704605
0.5647059082984924,0.18284436421734945,1.7031590065785818,0.18177342414855957
