Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.8351557850837708,0.30516732422014076,0.6092418426026901,0.30566880106925964
0.8316766619682312,0.3260662791629632,0.6356653844316801,0.32664045691490173
0.8248840570449829,0.3114711083471775,0.6155055165290833,0.31191596388816833
0.8286945223808289,0.3234303792317708,0.6289401315152645,0.3237735331058502
0.8295229077339172,0.30505947892864543,0.6107858996838331,0.3055025637149811
0.8286116719245911,0.3222196822365125,0.6386372757454714,0.32301467657089233
0.8248012065887451,0.31396060933669406,0.6246790327131748,0.314468115568161
0.8354871273040771,0.32438995130360126,0.6409439003715912,0.32494616508483887
0.8228960037231445,0.35932833701372147,0.6737495561440786,0.35989028215408325
0.8271206617355347,0.3469092324376106,0.6569135524332523,0.34715381264686584
