,mean,std
Activity_acc,0.8288850605487823,0.004254252804511529
time:timestamp_mae,0.32380023822188375,0.017485283833158474
AVG_total_loss,0.633506209217012,0.02049798044172578
MAE_time:timestamp,0.32429743707180025,0.017471516020849072
