,mean,std
Activity_acc,0.8332500100135803,0.002710221158418321
time:timestamp_mae,0.0195103596119831,0.008368420378932926
AVG_total_loss,0.3029840990124891,0.008009804500658298
MAE_time:timestamp,0.019504168443381785,0.008371330560593197
