,mean,std
Activity_acc,0.666237598657608,0.0033090568572267166
time:timestamp_mae,0.01832052473910153,0.0072255313454584955
AVG_total_loss,0.5242993601132183,0.008680761806697017
MAE_time:timestamp,0.018305049929767846,0.007228604162079159
