,mean,std
Activity_acc,0.841367781162262,0.0018238840235571144
time:timestamp_mae,0.17938940630604824,0.012561046133582218
AVG_total_loss,0.4660192948455612,0.013995527111065956
MAE_time:timestamp,0.180193667113781,0.012653743203008648
