,mean,std
Activity_acc,0.8089016079902649,0.006352671348902251
REPAIR_IN_TIME_5D_acc,1.0,0.0
DEVICETYPE_acc,0.9979724884033203,0.0005078426322506495
org:resource_acc,0.9998353719711304,0.0
time:timestamp_mae,0.015519329053227249,0.0016280726980593455
AVG_total_loss,0.6312341553928776,0.01965299994373158
MAE_time:timestamp,0.015972211956977844,0.0016213018989948349
