,mean,std
Activity_acc,0.7387830555438996,0.005366479951828542
REPAIR_IN_TIME_5D_acc,1.0,0.0
DEVICETYPE_acc,0.9973994672298432,0.0004906048708844532
org:resource_acc,0.9996876358985901,9.102020758007411e-05
time:timestamp_mae,0.015094071460005484,0.0016263499570734127
AVG_total_loss,0.9196260262705005,0.019924056747113335
MAE_time:timestamp,0.01544670332223177,0.001617743142320838
