,mean,std
Activity_acc,0.6451579689979553,0.00612603734160743
REPAIR_IN_TIME_5D_acc,0.9829645276069641,0.004229786511353576
DEVICETYPE_acc,0.9358845591545105,0.005133219399913322
org:resource_acc,0.9690645098686218,0.002709844122007153
time:timestamp_mae,0.016162249926894315,0.0016032331276802786
AVG_total_loss,1.4955269237765796,0.020590405475534
MAE_time:timestamp,0.016329921036958694,0.0015903658938242853
