Activity_acc,REPAIR_IN_TIME_5D_acc,DEVICETYPE_acc,org:resource_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.6493099331855774,0.9784418940544128,0.9425116777420044,0.9697849154472351,0.015247395672639342,1.4820938282830052,0.015431541949510574
0.6435496807098389,0.9875099658966064,0.9385764598846436,0.9670898914337158,0.01509041715364315,1.4974132812900567,0.015272479504346848
0.6405839920043945,0.9835177063941956,0.9330443739891052,0.9733609557151794,0.01689722386531924,1.515141895653582,0.017049958929419518
0.658435046672821,0.9843161702156067,0.9263145923614502,0.9679709672927856,0.0157646555759895,1.4903125901473686,0.015954315662384033
0.6394433379173279,0.9779856204986572,0.9287099242210388,0.971028745174408,0.015827436582185328,1.5348260086948837,0.01598779857158661
0.6434355974197388,0.9877381324768066,0.9389756917953491,0.9656387567520142,0.01578600533110531,1.4881130610837747,0.0159507617354393
0.6514770984649658,0.9784418940544128,0.9366374015808105,0.9655351042747498,0.015526335171766971,1.4731810273553587,0.015693314373493195
0.6398996114730835,0.9877381324768066,0.9353256225585938,0.9674527049064636,0.020488216615232983,1.5101360661271763,0.020625503733754158
0.6444051265716553,0.9784418940544128,0.9395460486412048,0.970873236656189,0.015808121871056135,1.4655480748348821,0.015967532992362976
0.6410402655601501,0.9855138659477234,0.9392037987709045,0.9719098210334778,0.015186691430005195,1.4985034042957093,0.015366002917289734
