,mean,std
Activity_acc,0.9876860857009888,0.0013872051197321913
time:timestamp_mae,0.006814027416773817,0.00042331814476911087
AVG_total_loss,0.12094623894346032,0.008696400179900848
MAE_time:timestamp,0.006651537260040641,0.00044063789433438136
