,mean,std
Activity_acc,0.9719817459583282,0.0014836326808341882
time:timestamp_mae,0.005906738315454937,0.0004938623684813997
AVG_total_loss,0.08437479213726791,0.0030093632443930207
MAE_time:timestamp,0.005777954589575529,0.0005292469848222469
