Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.983978271484375,0.006101567509838126,0.10764736906540665,0.006063458975404501
0.9854897260665894,0.006242702842097391,0.1056469342332672,0.006199243478477001
0.9873035550117493,0.006457766983658075,0.11084153566678817,0.006380986422300339
0.9863966703414917,0.006101113320751624,0.10056568394330415,0.006047289818525314
0.9866989254951477,0.007147070401432839,0.10953050246462226,0.006988585460931063
0.9870012402534485,0.006946347399868749,0.1161854759028012,0.0069390274584293365
0.9863966703414917,0.005959817928008058,0.10788591506636956,0.005876634735614061
0.9866989254951477,0.006586355453526432,0.1131835111247545,0.006562923546880484
0.9866989254951477,0.006671466144987128,0.1090367607857016,0.0066526890732347965
0.9866989254951477,0.006311759098686955,0.10936018900776451,0.0062461113557219505
