Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.916204035282135,0.0070071411319077015,0.2919769423844462,0.006906538736075163
0.9061591029167175,0.006923029961233789,0.29390044027770107,0.006800311617553234
0.9167327284812927,0.006589636672288179,0.2815728598612953,0.006471158470958471
0.9111815690994263,0.006719028534875674,0.28341661812737584,0.0066091082990169525
0.9101241827011108,0.007218119857663458,0.2864292088726705,0.007045702543109655
0.9066877961158752,0.00862686810168353,0.29530170221220364,0.00860508345067501
0.9148823022842407,0.006535593674264171,0.2843180934644558,0.006408474873751402
0.9021939635276794,0.007676232606172562,0.30891276184808125,0.007596097886562347
0.9069521427154541,0.0067805038257078695,0.2983131178400733,0.006672639865428209
0.9066877961158752,0.007240846753120422,0.2967989675023339,0.007148109842091799
