,mean,std
Activity_acc,0.9246675491333007,0.001918637649698574
time:timestamp_mae,0.006925287417003087,0.0016930513860367964
AVG_total_loss,0.23692433394136883,0.014370468333098484
MAE_time:timestamp,0.007005314901471138,0.0017264751980325182
