Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.9245659112930298,0.0055911253383826645,0.2442105217127218,0.005619168281555176
0.9250131845474243,0.010025206199359326,0.2525984688795039,0.010145176202058792
0.9238339066505432,0.008600057524052403,0.23105318695750265,0.008722223341464996
0.9222479462623596,0.00514777736472232,0.21859687588931548,0.005202175583690405
0.9217193126678467,0.006657488599774383,0.23244996399929127,0.006786216516047716
0.9241592288017273,0.009021029785452854,0.26804476641562014,0.009143791161477566
0.9241185784339905,0.006242960713626374,0.22827277228324896,0.006306201685220003
0.926395833492279,0.0055750409096834205,0.23476130402247822,0.005611665081232786
0.9269651174545288,0.006756402286035674,0.22689369329739184,0.006840915884822607
0.9276564717292786,0.0056357854489414464,0.23236178595661408,0.005675615277141333
