,mean,std
Activity_acc,0.7873928964138031,0.004902323023528468
time:timestamp_mae,0.016269059026879924,0.0019516931655851912
AVG_total_loss,0.6830309656847801,0.019725233602411147
MAE_time:timestamp,0.016322795115411282,0.0019315108204604197
