,mean,std
Activity_acc,0.7842479050159454,0.0047509584382614675
time:timestamp_mae,0.01564359969149033,0.0022167618719881503
AVG_total_loss,0.6867973636214931,0.019091114207541567
MAE_time:timestamp,0.01569051407277584,0.0021511082534818975
