Activity_acc,REPAIR_IN_TIME_5D_acc,DEVICETYPE_acc,org:resource_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.6268986463546753,1.0,0.9056430459022522,0.9970542788505554,0.033778752641458264,1.801892180387911,0.03381139785051346
0.6159440279006958,1.0,0.9227193593978882,0.9970542788505554,0.01692908392042706,1.77888055381022,0.01699683628976345
0.5903525948524475,1.0,0.8846543431282043,0.9970542788505554,0.027634621940945323,1.9422410244403996,0.027675969526171684
0.6373929977416992,1.0,0.9229034781455994,0.9970542788505554,0.01609002693409198,1.7295823353587796,0.01610250398516655
0.6099144220352173,1.0,0.919543445110321,0.9970542788505554,0.06628137885739929,1.8429481216252928,0.06626573204994202
0.592147707939148,1.0,0.9074380993843079,0.9970542788505554,0.014685271822504307,1.8407544419659596,0.014714040793478489
0.6164503693580627,1.0,0.9091871976852417,0.9970542788505554,0.027040995167274224,1.8035806773144654,0.027071427553892136
0.6301666498184204,1.0,0.937034010887146,0.9970542788505554,0.01665282242098137,1.756155187717492,0.01669863425195217
0.54832923412323,1.0,0.8824910521507263,0.9970542788505554,0.03185529668668383,1.9430603891868439,0.031936630606651306
0.6047592759132385,1.0,0.9099236130714417,0.9970542788505554,0.01252250576783952,1.8469016906364184,0.012584664858877659
