Activity_acc,REPAIR_IN_TIME_5D_acc,DEVICETYPE_acc,org:resource_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.7220531105995178,1.0,0.9050779342651367,0.997077465057373,0.006193731127208785,1.5553080754869275,0.006212683394551277
0.7218095660209656,1.0,0.9329031109809875,0.997077465057373,0.007178114053156031,1.5531239691312964,0.007199055049568415
0.719252347946167,1.0,0.8935095071792603,0.997077465057373,0.009330571469801822,1.6512831641042507,0.009356996044516563
0.7222966551780701,1.0,0.9329031109809875,0.997077465057373,0.004929987940398094,1.5182757435525815,0.004946236498653889
0.72065269947052,1.0,0.9209084510803223,0.997077465057373,0.00496143461695235,1.5483402103112127,0.004950254689902067
0.6844861507415771,1.0,0.9135411977767944,0.997077465057373,0.005772230472709788,1.5951062870628543,0.005789237562566996
0.7316122651100159,1.0,0.9208475351333618,0.997077465057373,0.020773712594650294,1.5800755614978506,0.02075251378118992
0.7183390259742737,1.0,0.939235270023346,0.997077465057373,0.018985813140477006,1.5515266939213401,0.01900387369096279
0.6767535209655762,1.0,0.8915611505508423,0.997077465057373,0.00993436574935913,1.6661133575253189,0.009972932748496532
0.7137725353240967,1.0,0.9089747071266174,0.997077465057373,0.00706436889442174,1.5813186191218465,0.007095299661159515
