,mean,std
Activity_acc,0.6072355926036834,0.025773876365279755
REPAIR_IN_TIME_5D_acc,1.0,0.0
DEVICETYPE_acc,0.9101537644863129,0.016915863383789562
org:resource_acc,0.9970542788505554,0.0
time:timestamp_mae,0.02634707561596052,0.015977271208701106
AVG_total_loss,1.8285996602443781,0.07115558872755487
MAE_time:timestamp,0.026385783776640893,0.015961537511520508
