,mean,std
Activity_acc,0.4532544374465942,0.005716521300525813
time:timestamp_mae,0.01453213409986347,0.00946406134165266
AVG_total_loss,1.2475522430380805,0.02874516146426139
MAE_time:timestamp,0.014201171463355422,0.008937590059354794
