Activity_acc,org:resource_acc,concept:name_acc,lifecycle:transition_acc,time:timestamp_mae,(case) AMOUNT_REQ_mae,AVG_total_loss,MAE_time:timestamp,MAE_(case) AMOUNT_REQ
0.954275369644165,0.7789976596832275,0.9504864811897278,0.990183413028717,0.010063404084316321,0.061131282399098076,1.7616069524859388,0.010054443031549454,0.060944814234972
0.9508309364318848,0.7803323864936829,0.9543184041976929,0.9887195229530334,0.022087786435371355,0.02253307481961591,1.7132221590727568,0.02199319563806057,0.022264454513788223
0.9558253288269043,0.7773615717887878,0.9546197652816772,0.9900111556053162,0.007492063633565392,0.029271212894292103,1.7182528383453333,0.007512896321713924,0.028890924528241158
0.9485920667648315,0.7616463899612427,0.9531989693641663,0.9898819923400879,0.007986065443782579,0.03201107219571159,1.7701210256311155,0.008020667359232903,0.03180352598428726
0.954275369644165,0.7786101698875427,0.9485059380531311,0.9880737066268921,0.020917217202839396,0.021581095776387622,1.724486006867318,0.020921502262353897,0.021425124257802963
0.9489365220069885,0.76035475730896,0.9482045769691467,0.9879014492034912,0.010424757775451456,0.023392965573640095,1.804528592553522,0.010457349009811878,0.023055272176861763
0.9487212300300598,0.7702143788337708,0.9469559788703918,0.9898819923400879,0.01552897265979222,0.01657535703409286,1.7755185739979857,0.015551003627479076,0.016291752457618713
0.9500559568405151,0.7673296928405762,0.9555239677429199,0.9895806312561035,0.008511157795077278,0.020905468879001483,1.7397983333184606,0.00855395756661892,0.020556863397359848
0.9502281546592712,0.7762851715087891,0.9547920227050781,0.9894945025444031,0.007494400565822919,0.012020078487694263,1.6683485728378098,0.007475355174392462,0.011794187128543854
0.9573753476142883,0.7846378684043884,0.955696165561676,0.9886764287948608,0.014860581207488264,0.02015408350243455,1.671089968998872,0.014958436600863934,0.01990221068263054
