Activity_acc,org:resource_acc,concept:name_acc,lifecycle:transition_acc,time:timestamp_mae,(case) AMOUNT_REQ_mae,AVG_total_loss,MAE_time:timestamp,MAE_(case) AMOUNT_REQ
0.7745378017425537,0.6434033513069153,0.7921008467674255,0.8935714364051819,0.014499555874083723,0.092508655218851,3.701779083260113,0.014585805125534534,0.09173429012298584
0.7757142782211304,0.649621844291687,0.7954201698303223,0.8894957900047302,0.03071402483398006,0.08700342050620488,3.6873330045491457,0.030645543709397316,0.08603675663471222
0.7747058868408203,0.6457983255386353,0.7944537997245789,0.8934453725814819,0.016266862640068644,0.0977539015667779,3.697937204103385,0.016323717311024666,0.09690495580434799
0.7629832029342651,0.6365966200828552,0.7881512641906738,0.8910084366798401,0.014312396934699444,0.08206860082490104,3.7353495868100297,0.014334865845739841,0.08120410889387131
0.774621844291687,0.6452100872993469,0.7899159789085388,0.8889915943145752,0.018945510188738506,0.08657848125412351,3.685231924057007,0.01899406686425209,0.08578887581825256
0.753025233745575,0.630294144153595,0.780546247959137,0.8904622197151184,0.018161736251342864,0.09460980728978202,3.852331543075187,0.018293194472789764,0.09379331767559052
0.7668067216873169,0.6412605047225952,0.7876470685005188,0.8866386413574219,0.016911452857866174,0.07915823658307393,3.7502739537241205,0.016954191029071808,0.07821699231863022
0.7675630450248718,0.6313445568084717,0.7931512594223022,0.8926470875740051,0.01297557930506411,0.07953416343246188,3.7151787129363845,0.013074461370706558,0.07854537665843964
0.7844958305358887,0.6429831981658936,0.8019327521324158,0.8867226839065552,0.01625109268795876,0.08048577021275248,3.6118611583397504,0.016365960240364075,0.07947879284620285
0.7887815237045288,0.6507983207702637,0.803403377532959,0.8896218538284302,0.017873335097517287,0.06801780597085044,3.544815931291807,0.017895668745040894,0.06712484359741211
