,mean,std
Activity_acc,0.6660841941833496,0.0038225993390773516
time:timestamp_mae,0.015541260848597933,0.009705739520247027
AVG_total_loss,0.5394888978800736,0.010021234151275997
MAE_time:timestamp,0.0155349503736943,0.009708712843640485
