,mean,std
Activity_acc,1.0,0.0
time:timestamp_mae,0.053825476581308374,0.13638648257101024
AVG_total_loss,0.11538092430564575,0.13669675727432365
MAE_time:timestamp,0.05382538647390902,0.13638759437540462
