Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.8313323855400085,0.007808956666849554,0.3348751881858334,0.0078063649125397205
0.8317492604255676,0.04366050443301598,0.3747066957876086,0.04366135969758034
0.8317492604255676,0.003913663773952673,0.3342947691174534,0.0039052485954016447
0.8371686339378357,0.016880097876613338,0.3455074656909953,0.016876589506864548
0.8313323855400085,0.004229529450337092,0.3355516083538532,0.00421339413151145
0.8371686339378357,0.0037163703236728907,0.3341260213249673,0.00371800409629941
0.8371686339378357,0.014271346425327161,0.3426402324888234,0.014265422709286213
0.8313323855400085,0.023820796748623252,0.3531871479159842,0.02378854714334011
0.8371686339378357,0.008587824180722237,0.33671012707054615,0.00857883132994175
0.8371686339378357,0.008466923609375954,0.3372816399981578,0.00845441222190857
