,mean,std
Activity_acc,0.834333884716034,0.0029919628100278663
time:timestamp_mae,0.013535601348849013,0.012398881737797409
AVG_total_loss,0.34288808959342226,0.01275262895704884
MAE_time:timestamp,0.013526817434467375,0.012399027482243431
