,mean,std
Activity_acc,0.9699134528636932,0.0005940028936522826
time:timestamp_mae,0.019995760147205808,0.013269369410850265
AVG_total_loss,0.1696111593480137,0.018877421191748067
MAE_time:timestamp,0.020000691618770362,0.013289983752276177
