,mean,std
Activity_acc,0.9859129905700683,0.0006244278998733351
time:timestamp_mae,0.020167936752973632,0.014305368909277907
AVG_total_loss,0.18550396957434717,0.016753379441558365
MAE_time:timestamp,0.02015767223201692,0.014346375956394443
