,mean,std
Activity_acc,0.9504678785800934,0.0012419154066072152
time:timestamp_mae,0.044144791373136365,0.019120412647206445
AVG_total_loss,0.26316429390995344,0.019535190613387213
MAE_time:timestamp,0.04404009124264121,0.01905890864980342
