Activity_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.9863966703414917,0.018711100247773258,0.16275547580285507,0.01886969991028309
0.9863966703414917,0.022883929989554665,0.1885216622190042,0.022733774036169052
0.9863966703414917,0.015607390976087614,0.1717924957417629,0.015455753542482853
0.9863966703414917,0.05029445480216633,0.21027565815232016,0.05042046681046486
0.9863966703414917,0.03732080249623819,0.2121039442718029,0.037215281277894974
0.9851874709129333,0.00832293631339615,0.18246603799475866,0.008232603780925274
0.9863966703414917,0.024055623534050854,0.18085198951038448,0.024238061159849167
0.9851874709129333,0.0076436955397101965,0.17361410838467153,0.007668164558708668
0.9851874709129333,0.005152405324307355,0.19891249828717925,0.0050180829130113125
0.9851874709129333,0.011687028306451712,0.17374582537873226,0.011724834330379963
