,mean,std
Activity_acc,0.752046275138855,0.006077181717252555
time:timestamp_mae,0.11114080737937579,0.02780708487410267
AVG_total_loss,0.841298384829001,0.02568150753241307
MAE_time:timestamp,0.11115841083228588,0.02788362824958642
